site,location,region,species,life_stage,temporal_group,season,year,N,num_infected,num_infected_discrete,mean_natural_with_zeros,var_natural_with_zeros,mean_natural_without_zeros,var_natural_without_zeros,mean_log10_without_zeros,var_log10_without_zeros,mean_discrete_ceiling_with_zeros,var_discrete_ceiling_with_zeros,mean_discrete_floor_with_zeros,var_discrete_floor_with_zeros,nbd_k,nbd_mu,nbd_aic,pois_lam,pois_aic,gamma_aic,gamma_shape,gamma_rate,lnorm_aic,lnorm_meanlog,lnorm_sdlog,weibull_aic,weibull_shape,weibull_scale,exp_aic,exp_rate,norm_gof_pvalue_sw,norm_gof_statistic_sw,norm_gof_pvalue_ks,norm_gof_statistic_ks,norm_gof_pvalue_kslc,norm_gof_statistic_kslc,norm_gof_pvalue_ad,norm_gof_statistic_ad,poulin_D,poulin_D_log,cv_log,log_cv,cv,dataset,prev,phase,site_id
12618,Southern Sierra,california,ramu,adult,15,summer,15,18,13,13,17085.0746666667,2704285872.5594,23656.2572307692,3662667935.65849,3.41922130000559,0.845131946591351,17085.4444444444,2704301012.73203,17084.7222222222,2704290962.68301,0.122961028093155,17091.5294272775,293.343604282353,17085.4444444444,1190717.97671446,275.028276445737,0.165522343912226,6.99697937410548e-06,264.048525429031,7.8730479950406,2.03374685757124,267.723872161197,0.459171607704689,7917.05359389495,289.855956317275,4.22721138954864e-05,0.642016216530595,0.952849024320483,2.22044604925031e-16,0.999993699255323,0.472,0.159208103141805,0.419739700983118,0.347875892532242,0.833760330709325,0.140413188085455,0.268865481805392,0.407952739322099,2.55830747230594,sierra_nevada,0.722222222222222,"post-invasion
(Southern Sierra)",12618
20169,Southern Sierra,california,ramu,adult,15,summer,15,15,2,2,9.11146666666667,605.720607695238,68.336,385.753088,1.82549026604642,0.016023483816417,9.2,617.457142857143,9.06666666666667,600.495238095238,,,,,,,,,,,,,,,,,,,,,,,,,0.101615546710372,0.0245162452957188,0.0693424131913422,-0.541494848418342,0.28741216861153,sierra_nevada,0.133333333333333,"invasion
(Southern Sierra)",20169
20198,Southern Sierra,california,ramu,adult,15,summer,15,27,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",20198
21111,Southern Sierra,california,ramu,adult,15,summer,15,18,2,2,23.6186666666667,4960.10403388235,212.568,3992.6048,2.31768583125034,0.017174040249544,23.6666666666667,4982.70588235294,23.5555555555556,4938.2614379085,,,,,,,,,,,,,,,,,,,,,,,,,0.105095781114749,0.0199910994152927,0.0565433678397116,-0.526869724113842,0.297255758001345,sierra_nevada,0.111111111111111,"invasion
(Southern Sierra)",21111
21520,Southern Sierra,california,ramu,adult,15,summer,15,20,18,18,279086.1268,1178598643979.65,310095.696444444,1307075730699.84,3.8708251512657,1.53923511932915,279086.6,1178598549271.31,279085.7,1178598490516.33,0.147234058642499,279079.907638103,435.161167548358,279086.6,26942560.2550058,435.731333635668,0.077895848253289,2.51199385049333e-07,412.705799358303,8.91290429089081,2.7762359820328,417.429385567795,0.339893127748222,31878.864369776,493.206904173142,3.22481095824932e-06,0.499683898255906,0.954488880072903,2.22044604925031e-16,0.999999471880688,0.6944,0.120317054092505,0.58306332301136,0.285925371897491,0.910108211799512,0.174940855523975,0.320515419486971,0.566654636381413,3.68684293477038,sierra_nevada,0.9,"post-invasion
(Southern Sierra)",21520
22008,Southern Sierra,california,ramu,adult,15,summer,15,24,20,20,76679.3583333333,98817138936.6769,92015.23,118135343177.389,3.88888858128596,0.837188777034827,76679.8333333333,98817176591.7101,76679,98817149920.6087,0.155514970652268,76667.5652465056,483.400567392557,76679.8333333333,8729938.61597349,482.280137569336,0.0754424840118771,8.19891272476058e-07,447.718734396557,8.95449687558382,2.05347391396164,453.20727482589,0.449395071956665,23195.1185237553,499.188375432345,1.08677661295853e-05,0.522252326025766,0.958907028493716,0,0.999999264394485,0.67,0.116879137012274,0.390523813138211,0.370159941087373,0.879309144149291,0.124906707152999,0.235280642962852,0.572330207604336,3.73534059417451,sierra_nevada,0.833333333333333,"post-invasion
(Southern Sierra)",22008
50162,Southern Sierra,california,ramu,adult,15,summer,15,11,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",50162
50731,Southern Sierra,california,ramu,adult,15,summer,15,26,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",50731
50783,Southern Sierra,california,ramu,adult,15,summer,15,362,311,311,78001.4388508287,66165333428.1197,90792.6715884244,75885501475.7413,3.6834658572412,1.30353514289164,78001.8701657459,66165345614.274,78001.0110497238,66165323575.0858,0.155014647820095,78018.3189313704,7163.39926407691,78001.8701657459,110802961.814456,7041.83867659505,0.108978663557397,1.20030242144886e-06,6762.27519349264,8.48149357343612,2.62468816608816,6820.95886891601,0.380608987179547,18581.8329133998,7724.95965591515,1.1014104800585e-05,0.000163640980415522,0.979048990422443,0,0.996183149995888,2e-04,0.0843234416466528,2.93157945852321e-06,2.47215521662628,0.872731223865553,0.17556694556622,0.30995933709372,0.482028608746751,3.0340910455488,sierra_nevada,0.859116022099448,"post-invasion
(Southern Sierra)",50783
50837,Southern Sierra,california,ramu,adult,15,summer,15,35,3,3,3.1696,114.403831717647,36.9786666666667,69.5438293333334,1.55990580998521,0.0109386680826379,3.2,116.517647058824,3.11428571428571,110.574789915966,0.0176691545376822,3.20017367719673,57.0567958113978,3.20000004557251,572.509526606119,,,,,,,,,,,,,,,,,,,,0.0965842167255595,0.0283450515680845,0.0670476941628967,-0.646821947414277,0.225516359739392,sierra_nevada,0.0857142857142857,"invasion
(Southern Sierra)",50837
50839,Southern Sierra,california,ramu,adult,15,summer,15,138,122,122,3174108.10115942,31040740509938.1,3590384.57344262,33638356608992.1,5.47110807102879,2.44827082584221,3174108.57971014,31040741039680.4,3174107.71014493,31040740314834.4,0.165752069067964,3172975.62956471,3801.5864407576,3174108.57968034,904032199.188525,3700.1573431792,0.38638621918427,1.07616945004247e-07,3735.79422093659,12.5976918865103,3.58804752870057,3705.40685218945,0.393847537901203,1647917.50974632,3928.8798502927,2.78521695808523e-07,2.42743203920069e-08,0.883205064773318,0,0.999917495573505,2e-04,0.172656320930015,2.33063865259875e-13,5.38332932205812,0.689120978870588,0.155637545426954,0.285992362427494,0.208276415923047,1.61538637658248,sierra_nevada,0.884057971014493,"post-invasion
(Southern Sierra)",50839
50858,Southern Sierra,california,ramu,adult,15,summer,15,16,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",50858
50897,Southern Sierra,california,ramu,adult,15,summer,15,15,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",50897
50899,Southern Sierra,california,ramu,adult,15,summer,15,10,1,1,3.3496,112.1982016,33.496,,1.52499294788317,,3.4,115.6,3.3,108.9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,sierra_nevada,0.1,"invasion
(Southern Sierra)",50899
52127,Southern Sierra,california,ramu,adult,15,summer,15,29,6,6,67.5806896551724,28865.0612686503,326.64,60101.3833472,2.43529057449064,0.0714932032276376,67.6896551724138,28940.6502463054,67.4827586206897,28829.6157635468,0.0324644051860146,67.6541370532351,126.319273438018,67.6896551744602,7004.63145873345,,,,,,,,,,,,,,,,,,,,0.326670204370425,0.0515615676830711,0.109794754021323,-0.124627132800914,0.750538313806802,sierra_nevada,0.206896551724138,"invasion
(Southern Sierra)",52127
52249,Southern Sierra,california,ramu,adult,15,summer,15,10,4,4,1302.936,4576046.13728711,3257.34,5239927.31138133,3.39102463253846,0.180363330387942,1303.1,4576939.21111111,1302.7,4575202.01111111,0.0599808412920928,1303.20984686861,98.1548287213661,1303.09999999909,29314.8854510923,,,,,,,,,,,,,,,,,,,,0.337889197934511,0.057685265175083,0.125240034456861,-0.153200461203832,0.702747871364858,sierra_nevada,0.4,"invasion
(Southern Sierra)",52249
54188,Southern Sierra,california,ramu,adult,15,summer,15,18,12,12,1672.50711111111,6590303.74342128,2508.76066666667,7896331.20979152,3.17599941027312,0.214377517874655,1672.77777777778,6591277.35947712,1672.16666666667,6589940.73529412,0.160725712812669,1672.88158732591,252.741873148762,1672.77777777778,52764.196724493,216.203028916564,0.869524190006249,0.00034659511429664,214.059179906538,7.31300889745277,1.02073034826522,215.859225133765,1.00963651727262,2520.41537326419,213.861059645286,0.000398603188134593,0.638557583264736,0.950107542379879,3.33066907387547e-16,0.999999995963333,0.9686,0.107090413473291,0.743161569632077,0.232305582703672,0.516008413361781,0.0787057695122295,0.145783779738659,0.0492534461941969,1.1200913572855,sierra_nevada,0.666666666666667,"post-invasion
(Southern Sierra)",54188
54200,Southern Sierra,california,ramu,adult,15,summer,15,32,12,12,65511.2525,72938035707.7905,174696.673333333,184744286308.046,4.08863975648772,1.02676774056779,65511.46875,72938134486.7087,65511.125,72938045866.6936,0.0349833990485902,65516.9295878468,336.629544856579,65511.4687495343,10974963.3301613,292.393406347421,0.180213289998906,1.03157825824792e-06,283.290738877781,9.41444095391143,2.23386804630783,287.410116321872,0.403368968853552,41016.7512567294,315.69935489056,5.72420745581074e-06,0.0640458436226935,0.86930962703855,3.33066907387547e-16,0.999999999999652,0.427,0.171644155082183,0.103265345609192,0.580247517025638,0.843281074753786,0.127991393261848,0.247831930830076,0.391000872804749,2.4603725487711,sierra_nevada,0.375,"invasion
(Southern Sierra)",54200
54204,Southern Sierra,california,ramu,adult,15,summer,15,17,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",54204
70279,Northern Sierra,california,ramu,adult,15,summer,15,16,16,16,8675.14,140501551.124343,8675.14,140501551.124343,3.48794515138328,0.534849921446616,8675.75,140498388.066667,8674.75,140498388.066667,0.597112619318772,8678.39243765347,322.683291542113,8675.75,203567.774540367,322.681883031523,0.571347839070213,6.58603594950874e-05,322.051445842876,8.03129051075599,1.63048682949698,322.119290027247,0.699287472576927,6774.45900940333,324.182935776428,0.000115271914920105,0.56998615054481,0.95483939670834,0,0.999994126373709,0.6192,0.132623182328025,0.532254251863094,0.303362611014055,0.634608929942341,0.112731692790666,0.209674840455428,0.135564067226185,1.36635662608102,sierra_nevada,1,"enzootic
(Northern Sierra)",70279
70327,Northern Sierra,california,ramu,adult,15,summer,15,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"enzootic
(Northern Sierra)",70327
70370,Northern Sierra,california,ramu,adult,15,summer,15,11,10,10,24373.7636363636,1751601491.1388,26811.14,1873614058.02294,3.69528033305502,0.98213598103185,24374.0909090909,1751590390.49091,24373.1818181818,1751585515.76364,0.258221509595047,24373.5874867429,226.077488823479,24374.0909090909,568704.974232278,218.994845170391,0.426292719037656,1.58998356294308e-05,217.999507532422,8.50869740932656,2.16482479934498,218.398578916715,0.518347931755317,14450.0236728807,225.931455035464,3.72979291443781e-05,0.902627760552822,0.971299771541486,0,0.999998612362572,0.927,0.125399025104997,0.922170275045121,0.16087150675887,0.709391093403712,0.144814629480337,0.268187431119729,0.208024787740225,1.61445070039314,sierra_nevada,0.909090909090909,"enzootic
(Northern Sierra)",70370
70413,Northern Sierra,california,ramu,adult,15,summer,15,28,26,26,7866.86885714286,108227944.217099,8472.01261538462,111554322.778364,3.53413503850537,0.459389026045358,7867.39285714286,108227580.321429,7866.46428571429,108226414.850529,0.411550316442342,7867.3352067692,543.19423213339,7867.39285714286,307579.583773725,523.082113500911,0.669144823851894,7.89829824659103e-05,523.068073673227,8.13764665629041,1.53034492377862,522.783564385072,0.761632725384999,7194.1929022005,524.315215570106,0.000118035707145203,0.249274827881667,0.951344005610138,5.55111512312578e-16,0.999999943224379,0.262,0.132637440144152,0.250646991853611,0.45281760159105,0.594111746703206,0.107612534256561,0.191781701970137,0.0957566082296919,1.24668463862697,sierra_nevada,0.928571428571429,"enzootic
(Northern Sierra)",70413
70449,Northern Sierra,california,ramu,adult,15,summer,15,74,68,68,64027.3896216216,51179279577.009,69676.8651764706,55362985706.8068,3.75391807279045,1.06094348853648,64027.8378378378,51179296732.2747,64026.9324324324,51179284942.3652,0.206924433014171,64014.3025825063,1556.59079396951,64027.8378378378,18133585.2579647,1574.1490467323,0.0890003701503401,1.277330286386e-06,1488.96475983086,8.64371579472824,2.35420761170332,1500.98949243222,0.426931143079927,19333.1318609613,1654.62081254545,1.43519660000102e-05,0.672138241408148,0.986454937136334,2.22044604925031e-16,0.999704025454006,0.5008,0.072262583071219,0.465153827356495,0.349101512766111,0.863560244880882,0.154466714807268,0.274385612778714,0.528521148568362,3.37692292633261,sierra_nevada,0.918918918918919,"enzootic
(Northern Sierra)",70449
70550,Northern Sierra,california,ramu,adult,15,summer,15,380,348,348,44881.2629052632,131236108407.783,49008.2755862069,143135733086.207,3.59636178143538,0.829141099421359,44881.7210526316,131236126383.558,44880.8131578947,131236118288.469,0.205931504133981,44864.7573587756,7701.32404430025,44881.7210526316,96024945.9062034,8692.92892793468,0.0168283116294577,3.43376938449022e-07,7269.38996719922,8.28092902694662,2.09365455180257,7346.36652101596,0.455563453457879,11378.5286869756,8214.62213883349,2.04047171225393e-05,0.185675673416636,0.993995796549919,0,0.997076251759508,0.8512,0.0256748791151051,0.592234804059912,0.296023122464874,0.899331548317701,0.142018070684074,0.253192506290802,0.887604611699624,7.71977445064603,sierra_nevada,0.91578947368421,"enzootic
(Northern Sierra)",70550
70567,Northern Sierra,california,ramu,adult,15,summer,15,12,11,11,1885.20666666667,7337880.07974206,2056.58909090909,7683958.54123869,2.99969841006641,0.319336827785992,1885.66666666667,7338640.24242424,1884.83333333333,7338058.15151515,0.462422518767297,1885.76722526479,203.359633406862,1885.66666666667,32147.1231844309,194.149873829691,0.605484078650547,0.000294411791508094,191.915690768496,6.90706084249685,1.24063448717498,193.228204435543,0.845740496072992,1863.0193625905,191.833690383721,0.000486242003529233,0.913980608877239,0.972874830461883,0,0.999999541879275,0.9908,0.1001985701348,0.919060981895167,0.164117200340639,0.587899791390125,0.101377974044897,0.188385256358012,0.129644978703426,1.34786060089534,sierra_nevada,0.916666666666667,"enzootic
(Northern Sierra)",70567
72336,Northern Sierra,california,ramu,adult,15,summer,15,42,38,38,17521.5367619048,1003877097.64112,19365.9090526316,1075721055.50574,3.67779547713614,0.749653274322613,17522.0476190476,1003879295.60743,17521.1428571429,1003875876.75958,0.282600233376696,17531.598612839,839.505817457332,17522.0476190476,1476977.88981323,810.167876588427,0.358061790591547,1.84892839070155e-05,806.864125819646,8.46843704073459,1.96722925181764,806.880203500547,0.585737809403718,12399.6126903112,828.216484578015,5.16371318941061e-05,0.0976342161136976,0.95121205452912,2.22044604925031e-16,0.999998356773255,0.34,0.104945805114205,0.0663441418582384,0.688749257897293,0.689340823271946,0.132831135969076,0.235419615871089,0.228811946699717,1.69360429621341,sierra_nevada,0.904761904761905,"enzootic
(Northern Sierra)",72336
72808,Northern Sierra,california,ramu,adult,15,summer,15,108,100,100,30607.6444444444,4731870954.01535,33056.256,5032484838.75901,3.67163895703455,1.05061014705545,30608.1111111111,4731877710.62305,30607.2037037037,4731873519.80859,0.252385748213573,30603.8910004911,2216.51312979655,30608.1111111111,8418453.66395658,2176.1757109771,0.219325766906188,6.63492462383482e-06,2149.3784967534,8.45426112932396,2.34830272196484,2152.54180365429,0.478932163412984,14865.7290496225,2283.19322326461,3.02514598144448e-05,0.00700135691542552,0.96333447364543,0,0.99998591105249,0.1622,0.0760763704258436,0.0123444617744496,0.991957663472192,0.766204807610397,0.159681733900554,0.279164908813212,0.33163757439596,2.1460388233632,sierra_nevada,0.925925925925926,"enzootic
(Northern Sierra)",72808
74976,Northern Sierra,california,ramu,adult,15,summer,15,17,15,15,11668.4164705882,271446201.52442,13224.2053333333,288180582.410493,3.61656942194806,0.695370727152794,11668.7647058824,271453342.191177,11667.8823529412,271450425.110294,0.283666994891865,11677.8752036878,329.725134598232,11668.7647058824,325023.834195821,314.15757614984,0.650186093765697,4.91663640556774e-05,314.92834911487,8.3274588387557,1.85499301743928,313.772379351121,0.658430096271432,9988.43748901492,316.694125001131,7.56189105351661e-05,0.377364392566455,0.939599778968755,0,0.999998009237013,0.3296,0.164077007291978,0.438949061573392,0.343516105752572,0.623167324618405,0.124905767389961,0.230574564031109,0.108462773422269,1.28369773057209,sierra_nevada,0.882352941176471,"enzootic
(Northern Sierra)",74976
84218,Southern Sierra,california,ramu,adult,15,summer,15,12,10,10,8337.82266666667,349577154.552946,10005.3872,408722490.190282,3.32874655927391,0.835079847189628,8338.16666666667,349578353.424242,8337.33333333333,349575321.515152,0.209796479092749,8332.42290219034,212.982093216939,8338.16666666667,256726.865629767,202.204521090222,0.272142741304656,2.71996211505594e-05,199.497979193998,7.66472220573933,1.99618572220171,199.883944578119,0.555660033042087,5654.48795971985,206.217578938373,9.99461570062976e-05,0.72949712338788,0.955151949875363,0,0.999994527394614,0.7136,0.154057605649886,0.611881245024328,0.264407517130493,0.72531297139605,0.145688371726181,0.274525866492537,0.305480367710864,2.02060008866773,sierra_nevada,0.833333333333333,"post-invasion
(Southern Sierra)",84218
84235,Southern Sierra,california,ramu,adult,15,summer,15,16,14,14,5505.396,151071753.946385,6291.88114285714,168984439.587927,3.25187724562148,0.537550003620491,5505.6875,151070791.695833,5504.8125,151069323.629167,0.275201189584066,5507.45967558968,285.226716129959,5505.68750000728,212778.388378364,275.139564032587,0.252289390473912,4.00976090847366e-05,267.011680840509,7.48772407001457,1.6267948226559,269.208302824209,0.627329812528036,4231.2598346348,274.916430466373,0.000158934979427456,0.874428941530452,0.969834222608984,0,0.999999522669079,0.857,0.117746951425513,0.851142875861232,0.200918842939394,0.716206894368465,0.122714527591407,0.225463005195226,0.315142847928137,2.06605961137609,sierra_nevada,0.875,"post-invasion
(Southern Sierra)",84235
84313,Southern Sierra,california,ramu,adult,15,summer,15,10,8,8,29543.7824,2434932584.48441,36929.728,2818900794.87333,3.89693649370726,1.09298064114035,29544.2,2434919014.62222,29543.4,2434905884.04445,0.173624316907161,29531.2582617253,194.731578933828,29544.2,604377.623097658,,,,,,,,,,,,,,,,,,,,0.656304441234986,0.140555139007263,0.268276669702462,0.157663787105735,1.43768515071782,sierra_nevada,0.8,"post-invasion
(Southern Sierra)",84313
10100,Southern Sierra,california,ramu,larva,15,summer,15,15,15,15,62285.2106666667,5331207541.52341,62285.2106666667,5331207541.52341,4.48604295205147,0.359307723226756,62285.6,5331204580.97143,62284.6,5331204580.97143,0.831567233614363,62312.5876926626,364.827402856309,62285.6,997232.534766095,364.86779563585,0.779664049087049,1.25176432854919e-05,365.085463770669,10.3294956279247,1.33342119237164,364.713818978564,0.875314842392216,58143.2351698863,363.184378628488,1.60551756877202e-05,0.724291104018297,0.961837040184988,0,0.999999999999997,0.36,0.15996949697707,0.64519300922155,0.263954763623824,0.554542845498319,0.0728551643796872,0.133619501972395,0.0690278571749461,1.17227055669153,sierra_nevada,1,"post-invasion
(Southern Sierra)",10100
10101,Southern Sierra,california,ramu,larva,15,summer,15,15,14,14,128407.5168,28738673642.128,137579.482285714,29590399331.2964,4.92985984909295,0.184377369620431,128407.866666667,28738708921.5524,128406.933333333,28738690577.6381,0.48927627962888,128565.071489107,380.783295786499,128407.866666667,2152958.55838416,365.275110248728,0.688876229173532,5.00711456191504e-06,360.21469636343,11.3514217990713,0.952746044669677,363.288464603062,1.0151239708402,138614.598611026,361.29479829789,7.26852567974692e-06,0.993344981170421,0.984632316060829,0,1,0.995,0.0876825679469437,0.953006260771132,0.147837737078453,0.513239589858207,0.0469230355778289,0.0871002165093575,0.0970217422090888,1.2503216238606,sierra_nevada,0.933333333333333,"post-invasion
(Southern Sierra)",10101
10102,Southern Sierra,california,ramu,larva,15,summer,15,12,12,12,129668.722666667,12334472065.2968,129668.722666667,12334472065.2968,4.96117190254371,0.167267333859458,129669.166666667,12334499879.2424,129668.166666667,12334499879.2424,1.57817136645047,129684.851787161,309.222792705211,129669.166666667,931227.874115236,309.247470576081,1.4870941344339,1.14684104528176e-05,309.733714817715,11.4235204665781,0.9016271390601,309.435617484699,1.27976501582824,140508.301441528,308.54571655635,7.71195998105614e-06,0.733345743717937,0.95652697132305,3.33066907387547e-16,1,0.7018,0.142851122905414,0.609620740694297,0.269835395430858,0.422042272090658,0.0431123326700551,0.0824368316437078,-0.0672749498725104,0.856495430164662,sierra_nevada,1,"post-invasion
(Southern Sierra)",10102
11858,Southern Sierra,california,ramu,larva,15,summer,15,10,10,10,253574.1304,9092637196.97434,253574.1304,9092637196.97434,5.36126800656259,0.0552635440935794,253574.7,9092636253.56667,253573.7,9092636253.56667,5.2286263981688,253545.525987998,263.365663918973,253574.699999971,372383.541992747,264.372115019444,7.85737566379686,3.09865034394568e-05,265.944911974999,12.3447757914569,0.513518755263407,261.142441243511,3.03109378291309,282042.107606731,270.868229737563,3.94361995217159e-06,0.00382810177638913,0.752502352975447,0,1,0.0238,0.287033250832604,0.00455917222040823,1.07092364399676,0.185566103946698,0.0191249656638963,0.043848207945873,-0.424760013423576,0.376045145489313,sierra_nevada,1,"post-invasion
(Southern Sierra)",11858
21520,Southern Sierra,california,ramu,larva,15,summer,15,10,9,9,17744.8904,356931435.8817,19716.5448888889,357814374.351911,3.7751566699766,0.995567682859482,17745.4,356935378.044444,17744.5,356931434.722222,0.298596588922358,17759.5391275122,205.199841717242,17745.4000000003,213865.64479231,,,,,,,,,,,,,,,,,,,,0.499066270179199,0.133709362142269,0.264301979366389,-0.0180019201937155,0.959396389622316,sierra_nevada,0.9,"post-invasion
(Southern Sierra)",21520
22008,Southern Sierra,california,ramu,larva,15,summer,15,20,14,14,129500.1752,54000743166.979,185000.250285714,67866825479.1029,4.33761812899303,1.82373176451108,129500.6,54000758157.0947,129499.9,54000676367.4632,0.103647919938497,129372.937083914,379.122544156711,129500.6,6238662.97731545,354.473634856591,0.543089967400045,2.93561747382124e-06,354.11463889499,9.98773484292007,2.99642787274221,351.842635005799,0.439540963926791,93852.8166228663,369.587148794748,5.40539809246528e-06,0.220868400724313,0.920133323766322,0,0.999269644297091,0.51,0.151308445202218,0.268416275572764,0.4272565257638,0.670111271236114,0.166139532338094,0.311335874173356,0.148656451652896,1.40817442232182,sierra_nevada,0.7,"post-invasion
(Southern Sierra)",22008
70279,Northern Sierra,california,ramu,larva,15,summer,15,20,9,9,29696.514,1985629075.33653,65992.2533333333,2021226725.79254,4.63240243994064,0.349726803638128,29696.75,1985640988.09211,29696.3,1985606602.64211,0.0550084457335776,29733.2986837085,268.356363655357,29696.75,1219170.66272087,,,,,,,,,,,,,,,,,,,,0.353298635209057,0.0557337894982109,0.127660981064461,-0.166685441739026,0.68126261661972,sierra_nevada,0.45,"enzootic
(Northern Sierra)",70279
70284,Northern Sierra,california,ramu,larva,15,summer,15,10,10,10,121773.9592,9522475481.20302,121773.9592,9522475481.20302,4.90406061557565,0.224818642536371,121774.4,9522474133.82222,121773.4,9522474133.82222,1.33916361102448,121701.113435596,257.715781138298,121774.4,741746.622853902,258.151479090413,1.73028036769021,1.42089522181702e-05,258.92153943406,11.2920168685637,1.03574561667309,257.583983834322,1.23557252524675,130166.419110608,256.198436234559,8.21193633326492e-06,0.451463296392575,0.930362101177942,0,1,0.6308,0.162208133162752,0.519143774895308,0.298110328123743,0.425054416067635,0.0512582618360038,0.096685273715832,-0.0961794948029342,0.80134679665595,sierra_nevada,1,"enzootic
(Northern Sierra)",70284
70331,Northern Sierra,california,ramu,larva,15,summer,15,10,10,10,44901.3496,2107904987.30128,44901.3496,2107904987.30128,4.48391074080827,0.169906412507152,44901.7,2107894740.01111,44900.7,2107894740.01111,1.43333083254583,44906.3408583536,237.528859285894,44901.7,329112.614857686,238.03087847291,1.06273564829496,2.36682339787613e-05,236.772459932649,10.324586030101,0.900413148886026,237.859793744206,1.16173229210973,47617.7189287366,236.244462623701,2.22710455010466e-05,0.949144057697676,0.977307006000128,0,1,0.6272,0.163893789838422,0.793724805037973,0.213654986324073,0.451379913088403,0.0480254093335753,0.091928024275994,0.00966612090413107,1.02250660226916,sierra_nevada,1,"enzootic
(Northern Sierra)",70331
70413,Northern Sierra,california,ramu,larva,15,summer,15,20,20,20,50082.6572,3192002071.8167,50082.6572,3192002071.8167,4.34963089597989,0.462145578999038,50083.1,3191999232.72632,50082.1,3191999232.72632,0.74332302437877,50072.8985500515,475.559805204557,50083.1,1091974.21681902,475.716718313242,0.827157012327162,1.65158371893886e-05,478.271277065192,10.0153952611096,1.52569208343555,475.562307282017,0.824509610536251,45224.3571771052,474.857202538873,1.99669916874938e-05,0.0838958259789254,0.916240375158248,0,0.999999999942531,0.2096,0.157534362624039,0.127493012519746,0.561125228264856,0.55924846216027,0.0827655429292129,0.156292089202992,0.0523442194142864,1.12809122082041,sierra_nevada,1,"enzootic
(Northern Sierra)",70413
70550,Northern Sierra,california,ramu,larva,15,summer,15,33,33,33,101697.191272727,13748563326.3402,101697.191272727,13748563326.3402,4.73065610877983,0.317692123023705,101697.666666667,13748541895.1667,101696.666666667,13748541895.1667,0.915467109918447,101685.380417454,830.793100601002,101697.666666667,3366496.11392831,831.361719031389,0.775754958490968,7.6280863687826e-06,832.761149879863,10.8927382361576,1.27801788455196,830.623909205697,0.926680009563063,98011.236537742,828.963827616387,9.83311325991533e-06,0.285940884134394,0.96156006636297,6.66133814775094e-16,0.999999999999979,0.67,0.0923190954266315,0.295594720048309,0.426962067331367,0.535091679746072,0.0647325106155014,0.119146652462547,0.0618197006790015,1.15297449586431,sierra_nevada,1,"enzootic
(Northern Sierra)",70550
84218,Southern Sierra,california,ramu,larva,15,summer,15,11,11,11,124467.228363636,6154962480.96158,124467.228363636,6154962480.96158,5.0149159554177,0.0815194627736367,124467.727272727,6154974875.61818,124466.727272727,6154974875.61818,2.86511065071601,124452.49248366,278.946540258697,124467.727272742,465954.03790175,278.953627040077,2.76870900235217,2.2244481850783e-05,278.980857140218,11.5472707215628,0.626830327663612,279.395424299196,1.77219110044145,140613.224453925,282.099550153323,8.03424333575146e-06,0.808602224133145,0.963010604273263,0,1,0.8564,0.131459921239959,0.743101936282693,0.230472918035176,0.32167031133852,0.0304527317340159,0.0569333836373429,-0.200442313821336,0.630315063500876,sierra_nevada,1,"post-invasion
(Southern Sierra)",84218
84221,Southern Sierra,california,ramu,larva,15,summer,15,15,15,15,220613.6416,21154373289.7402,220613.6416,21154373289.7402,5.22233973043467,0.148663906926928,220614.066666667,21154365747.0667,220613.066666667,21154365747.0667,1.94144120767693,220633.488919505,399.906742238546,220614.066666609,1388991.97416865,400.443958420063,2.465061657873,1.11736592533224e-05,402.709677010643,12.0248816138494,0.85770283980918,399.329258352954,1.56297611883253,244804.423653038,401.125046675347,4.5328112656475e-06,0.145338952990449,0.912004253622786,0,1,0.0772,0.209710309968007,0.142578612097145,0.534213634092206,0.351932210443247,0.0382203806434963,0.0738308129230277,-0.180932281626851,0.659276686474708,sierra_nevada,1,"post-invasion
(Southern Sierra)",84221
