site_id,year,capture_life_stage,bd_present,num_infected,num_samps,adult_abundance,prev,mean_bd,poulin_D
11084,2005,"",-1,0,0,0,-1,-1,-1
11085,2005,"",-1,0,0,0,-1,-1,-1
11086,2005,"",-1,0,0,0,-1,-1,-1
11096,2005,"",-1,0,0,127,-1,-1,-1
11159,2007,"",-1,0,0,0,-1,-1,-1
11188,2007,"",-1,0,0,0,-1,-1,-1
11193,2005,"",-1,0,0,0,-1,-1,-1
11208,2005,"",-1,0,0,0,-1,-1,-1
11208,2006,subadult,1,1,1,0,1,6.21265628288572,0
11209,2006,subadult,1,1,1,0,1,4.75678819876812,0
11215,2006,"",-1,0,0,55,-1,-1,-1
11215,2007,subadult,1,4,4,0,1,5.61025505315823,0.430457728506972
11215,2009,adult,0,0,1,1,0,-1,-1
11215,2015,"",-1,0,0,0,-1,-1,-1
11215,2018,adult,1,1,1,1,1,5.24488398628751,0
11217,2005,"",-1,0,0,1,-1,-1,-1
11217,2006,"",-1,0,0,2,-1,-1,-1
11219,2005,"",-1,0,0,2,-1,-1,-1
11219,2006,"",-1,0,0,10,-1,-1,-1
11221,2005,adult,1,2,8,86,0.25,2.48227123303957,0.214285714285714
11221,2005,subadult,1,2,11,86,0.181818181818182,2.97732961607352,0.075
11221,2006,adult,1,2,2,143,1,2.2208318603994,0.0714285714285714
11221,2006,subadult,1,2,2,143,1,2.99998610213184,0.398550724637681
11221,2007,adult,1,3,18,162,0.166666666666667,2.09966540574336,0.333333333333333
11221,2007,subadult,1,1,7,162,0.142857142857143,2.76042248342321,0
11221,2009,subadult,1,1,1,0,1,4.81350092690663,0
11222,2005,"",-1,0,0,28,-1,-1,-1
11222,2006,"",-1,0,0,21,-1,-1,-1
11226,2005,"",-1,0,0,2,-1,-1,-1
11226,2006,adult,0,0,3,3,0,-1,-1
11228,2005,"",-1,0,0,13,-1,-1,-1
11228,2006,subadult,1,6,6,0,1,5.82730606741466,0.458985747163565
11229,2005,"",-1,0,0,15,-1,-1,-1
11229,2006,subadult,1,35,35,0,1,5.71613659505318,0.531847915583823
11229,2007,subadult,1,15,15,1,1,4.5722170384424,0.547791164658635
11229,2009,"",-1,0,0,0,-1,-1,-1
11275,2007,subadult,1,3,4,0,0.75,2.49696058115633,0.1
11329,2005,"",-1,0,0,0,-1,-1,-1
11329,2007,"",-1,0,0,0,-1,-1,-1
11329,2009,"",-1,0,0,0,-1,-1,-1
11330,2005,"",-1,0,0,2,-1,-1,-1
11330,2006,subadult,1,1,1,0,1,5.16110435039869,0
11332,2005,"",-1,0,0,0,-1,-1,-1
11332,2006,subadult,1,1,2,1,0.5,5.77822073194237,0
11332,2006,adult,1,1,1,1,1,2.28330122870355,0
11332,2007,subadult,1,3,3,2,1,5.14662246037474,0.543922105583448
11333,2005,subadult,1,9,10,2,0.9,5.59660551912489,0.401716180447392
11333,2005,adult,0,0,1,2,0,-1,-1
11333,2006,subadult,1,2,2,0,1,5.03936961104393,0.394588045234249
11333,2007,subadult,1,4,4,0,1,5.48364317313159,0.391007468789184
11333,2009,adult,1,1,1,1,1,1.98227123303957,0
11334,2005,"",-1,0,0,0,-1,-1,-1
11334,2006,"",-1,0,0,0,-1,-1,-1
11343,2005,"",-1,0,0,7,-1,-1,-1
11343,2006,"",-1,0,0,0,-1,-1,-1
11343,2007,"",-1,0,0,0,-1,-1,-1
11346,2005,"",-1,0,0,0,-1,-1,-1
11346,2007,"",-1,0,0,0,-1,-1,-1
11347,2005,"",-1,0,0,2,-1,-1,-1
11347,2006,subadult,1,5,5,2,1,5.57258837344554,0.48422526803958
11347,2007,subadult,1,2,2,0,1,5.67447244060627,0.16524469155922
11348,2005,subadult,0,0,1,3,0,-1,-1
11348,2006,subadult,1,4,4,1,1,4.44688071133082,0.451433477676572
11348,2006,adult,1,1,1,1,1,2.52633927738984,0
11348,2007,subadult,1,4,4,1,1,5.1158740048044,0.275767366720517
11350,2006,"",-1,0,0,2,-1,-1,-1
11359,2005,"",-1,0,0,0,-1,-1,-1
11359,2014,adult,0,0,1,-1,0,-1,-1
11360,2005,"",-1,0,0,3,-1,-1,-1
11360,2006,subadult,1,10,10,0,1,6.17852593937421,0.391383462544478
11360,2007,"",-1,0,0,0,-1,-1,-1
11362,2006,adult,1,1,4,5,0.25,4.60136456366631,0
11392,2006,adult,1,3,3,4,1,3.42922633803517,0.336363636363636
11392,2006,subadult,1,16,17,4,0.941176470588235,5.45488225934453,0.653474339165657
11392,2010,subadult,1,7,7,0,1,5.63397774710517,0.61489786412935
11395,2005,adult,1,2,2,1,1,3.35906276248602,0.375
11395,2006,subadult,1,6,8,0,0.75,5.70496928239902,0.444173669590451
11395,2010,subadult,1,5,5,0,1,5.31653112943261,0.413140020752124
11395,2010,adult,1,1,1,0,1,3.50078517291746,0
11402,2005,"",-1,0,0,0,-1,-1,-1
11435,2005,"",-1,0,0,0,-1,-1,-1
11435,2006,subadult,1,7,10,1,0.7,5.30155387465585,0.552981849340282
11437,2005,"",-1,0,0,0,-1,-1,-1
11437,2006,"",-1,0,0,0,-1,-1,-1
11438,2010,adult,0,0,1,1,0,-1,-1
11439,2005,"",-1,0,0,1,-1,-1,-1
11440,2005,"",-1,0,0,0,-1,-1,-1
11440,2006,"",-1,0,0,0,-1,-1,-1
11443,2005,"",-1,0,0,0,-1,-1,-1
11444,2005,"",-1,0,0,0,-1,-1,-1
11444,2006,subadult,1,1,1,0,1,6.33115995611101,0
11445,2005,"",-1,0,0,1,-1,-1,-1
11445,2006,"",-1,0,0,5,-1,-1,-1
11445,2010,subadult,1,2,2,0,1,5.55659300185743,0.401125561786581
11446,2005,"",-1,0,0,0,-1,-1,-1
11446,2006,"",-1,0,0,1,-1,-1,-1
11448,2005,"",-1,0,0,0,-1,-1,-1
11448,2006,adult,1,2,3,8,0.666666666666667,2.15836249209525,0
11448,2006,subadult,1,1,2,8,0.5,2.38021124171161,0
11463,2005,"",-1,0,0,22,-1,-1,-1
11464,2005,"",-1,0,0,4,-1,-1,-1
11465,2005,"",-1,0,0,1,-1,-1,-1
11465,2008,"",-1,0,0,0,-1,-1,-1
11468,2005,"",-1,0,0,0,-1,-1,-1
11468,2006,subadult,1,2,2,1,1,6.30531842783395,0.131191524490919
11468,2007,"",-1,0,0,0,-1,-1,-1
11469,2005,adult,1,3,3,92,1,5.13599769169873,0.361064519736106
11469,2005,subadult,1,7,7,92,1,6.38603930747787,0.334183324789292
11469,2006,subadult,1,5,5,0,1,6.19962678625726,0.341097300446689
11469,2007,subadult,1,3,3,0,1,3.73908459411085,0.469421487603306
11469,2008,"",-1,0,0,0,-1,-1,-1
11469,2009,subadult,1,139,158,2,0.879746835443038,3.66245630938758,0.906477266407448
11469,2009,adult,1,11,15,2,0.733333333333333,2.86563133471148,0.903170143813124
11469,2010,subadult,1,1,1,0,1,5.58945809046498,0
11470,2005,subadult,1,6,7,279,0.857142857142857,5.05455507092241,0.580685259969712
11470,2005,adult,1,10,19,279,0.526315789473684,4.06547952188679,0.790643567900351
11470,2006,subadult,1,8,8,0,1,5.93438435448809,0.336232032968254
11470,2007,subadult,1,1,1,0,1,6.47144896761305,0
11470,2008,"",-1,0,0,0,-1,-1,-1
11470,2009,subadult,1,35,35,0,1,5.71953418093041,0.534451850505766
11470,2010,subadult,1,2,2,0,1,6.55220203313405,0.0618108842719666
11470,2016,"",-1,0,0,0,-1,-1,-1
11471,2005,"",-1,0,0,13,-1,-1,-1
11471,2006,"",-1,0,0,1,-1,-1,-1
11471,2007,"",-1,0,0,0,-1,-1,-1
11471,2008,"",-1,0,0,0,-1,-1,-1
11472,2005,"",-1,0,0,18,-1,-1,-1
11472,2006,"",-1,0,0,1,-1,-1,-1
11472,2007,"",-1,0,0,0,-1,-1,-1
11472,2008,"",-1,0,0,0,-1,-1,-1
11472,2010,adult,1,1,1,1,1,1.68124123737559,0
11473,2005,subadult,1,1,1,11,1,6.68968384236307,0
11479,2005,"",-1,0,0,18,-1,-1,-1
11479,2006,"",-1,0,0,3,-1,-1,-1
11480,2005,"",-1,0,0,5,-1,-1,-1
11480,2006,"",-1,0,0,2,-1,-1,-1
11481,2006,"",-1,0,0,1,-1,-1,-1
11483,2005,"",-1,0,0,27,-1,-1,-1
11483,2006,"",-1,0,0,3,-1,-1,-1
11483,2007,"",-1,0,0,0,-1,-1,-1
11483,2008,"",-1,0,0,0,-1,-1,-1
11484,2005,"",-1,0,0,45,-1,-1,-1
11484,2006,"",-1,0,0,4,-1,-1,-1
11484,2007,"",-1,0,0,0,-1,-1,-1
11485,2005,"",-1,0,0,19,-1,-1,-1
11485,2006,"",-1,0,0,4,-1,-1,-1
11485,2007,"",-1,0,0,0,-1,-1,-1
11487,2005,"",-1,0,0,15,-1,-1,-1
11487,2006,"",-1,0,0,1,-1,-1,-1
11489,2005,adult,1,1,19,105,0.0526315789473684,1.68124123737559,0
11489,2005,subadult,0,0,2,105,0,-1,-1
11489,2006,"",-1,0,0,18,-1,-1,-1
11489,2007,"",-1,0,0,0,-1,-1,-1
11490,2005,"",-1,0,0,17,-1,-1,-1
11490,2006,"",-1,0,0,24,-1,-1,-1
11490,2007,"",-1,0,0,0,-1,-1,-1
11491,2005,"",-1,0,0,64,-1,-1,-1
11491,2007,subadult,1,2,2,20,1,2.86584916608066,0.462962962962963
11491,2007,adult,1,1,2,20,0.5,1.98227123303957,0
11491,2008,"",-1,0,0,0,-1,-1,-1
11491,2009,subadult,1,61,62,1,0.983870967741936,4.02491963449258,0.864795511028913
11491,2009,adult,1,3,5,1,0.6,2.59730391304432,0.432432432432432
11491,2010,subadult,1,8,8,1,1,6.66582651809621,0.420775450382536
11491,2010,adult,1,2,2,1,1,3.70150285059839,0.499635767619741
11492,2005,"",-1,0,0,7,-1,-1,-1
11492,2006,"",-1,0,0,2,-1,-1,-1
11492,2007,"",-1,0,0,1,-1,-1,-1
11493,2005,"",-1,0,0,35,-1,-1,-1
11493,2006,adult,1,2,2,6,1,2.68554132325655,0.418918918918919
11493,2007,"",-1,0,0,2,-1,-1,-1
11493,2008,adult,1,1,1,1,1,1.68124123737559,0
11493,2009,subadult,1,40,48,3,0.833333333333333,2.31652403982316,0.8762
11493,2009,adult,1,8,11,3,0.727272727272727,2.24481755117926,0.769736842105263
11493,2010,subadult,1,5,5,0,1,5.98190088246445,0.51494299987191
11493,2016,"",-1,0,0,0,-1,-1,-1
11494,2005,"",-1,0,0,18,-1,-1,-1
11494,2006,"",-1,0,0,9,-1,-1,-1
11494,2007,subadult,1,1,1,9,1,5.45685168538195,0
11494,2007,adult,1,3,3,9,1,5.68277988314598,0.234527430770897
11494,2008,"",-1,0,0,0,-1,-1,-1
11494,2016,subadult,1,1,1,0,1,5.22171628697222,0
11495,2005,"",-1,0,0,10,-1,-1,-1
11495,2006,"",-1,0,0,7,-1,-1,-1
11495,2007,adult,1,3,3,20,1,5.54854559763986,0.324512670565302
11495,2007,subadult,1,1,1,20,1,4.58757627918068,0
11495,2008,adult,0,0,1,1,0,-1,-1
11495,2009,subadult,1,24,24,2,1,5.64579319927014,0.581184856879678
11495,2009,adult,1,6,6,2,1,3.47021811696843,0.552552552552553
11495,2010,adult,1,4,5,5,0.8,2.62009560307832,0.599462365591398
11495,2010,subadult,1,42,42,5,1,4.99744269297946,0.736425998951871
11495,2011,subadult,1,13,13,1,1,5.20746665432272,0.670781799614206
11495,2011,adult,1,1,1,1,1,2.38021124171161,0
11495,2016,"",-1,0,0,0,-1,-1,-1
11495,2018,"",-1,0,0,0,-1,-1,-1
11496,2005,"",-1,0,0,62,-1,-1,-1
11496,2006,adult,0,0,5,41,0,-1,-1
11496,2006,subadult,0,0,1,41,0,-1,-1
11496,2007,adult,1,2,2,8,1,4.76846885444849,0.437734730183831
11496,2008,adult,0,0,1,4,0,-1,-1
11496,2009,adult,1,1,1,1,1,2.79518458968242,0
11496,2010,adult,1,1,1,1,1,1.68124123737559,0
11497,2006,adult,0,0,1,1,0,-1,-1
11502,2005,"",-1,0,0,75,-1,-1,-1
11502,2006,adult,0,0,8,39,0,-1,-1
11502,2006,subadult,0,0,2,39,0,-1,-1
11506,2005,"",-1,0,0,25,-1,-1,-1
11506,2007,adult,0,0,3,14,0,-1,-1
11506,2008,adult,0,0,6,23,0,-1,-1
11506,2009,adult,1,5,5,12,1,5.1270126979277,0.634168667130326
11506,2009,subadult,1,7,7,12,1,6.10062988653399,0.562860005407039
11506,2010,subadult,1,29,46,1,0.630434782608696,3.19324127069175,0.914629790198389
11506,2011,subadult,1,7,7,0,1,5.59873930132359,0.550013248981485
11506,2014,adult,1,2,12,51,0.166666666666667,2.25430525521471,0.277777777777778
11506,2015,adult,0,0,4,2,0,-1,-1
11506,2019,adult,0,0,4,5,0,-1,-1
11509,2005,subadult,0,0,2,14,0,-1,-1
11509,2005,adult,0,0,8,14,0,-1,-1
11509,2006,subadult,1,1,5,6,0.2,2.38021124171161,0
11509,2007,adult,1,1,1,4,1,1.68124123737559,0
11509,2008,adult,1,1,9,7,0.111111111111111,1.68124123737559,0
11509,2009,subadult,1,2,4,4,0.5,1.91980186473542,0.25
11509,2009,adult,1,2,3,4,0.666666666666667,2.13278623087156,0.388888888888889
11509,2010,adult,1,6,6,11,1,5.0010037805951,0.74490624514875
11509,2013,"",-1,0,0,0,-1,-1,-1
11510,2009,adult,1,3,4,13,0.75,2.07327165706081,0.296296296296296
11510,2009,subadult,1,2,2,13,1,1.68124123737559,0
11510,2010,"",-1,0,0,1,-1,-1,-1
11511,2009,"",-1,0,0,6,-1,-1,-1
11513,2005,"",-1,0,0,4,-1,-1,-1
11513,2006,"",-1,0,0,2,-1,-1,-1
11513,2007,adult,1,1,2,5,0.5,1.98227123303957,0
11513,2008,adult,0,0,7,14,0,-1,-1
11513,2009,adult,0,0,2,4,0,-1,-1
11514,2005,"",-1,0,0,12,-1,-1,-1
11514,2006,"",-1,0,0,0,-1,-1,-1
11514,2007,"",-1,0,0,2,-1,-1,-1
11514,2008,adult,0,0,1,7,0,-1,-1
11514,2009,adult,1,2,2,2,1,1.98227123303957,0
11514,2009,subadult,0,0,1,2,0,-1,-1
11514,2011,"",-1,0,0,0,-1,-1,-1
11514,2012,"",-1,0,0,0,-1,-1,-1
11515,2005,"",-1,0,0,1,-1,-1,-1
11515,2006,"",-1,0,0,1,-1,-1,-1
11515,2007,"",-1,0,0,1,-1,-1,-1
11515,2008,"",-1,0,0,1,-1,-1,-1
11515,2009,adult,1,1,2,2,0.5,1.68124123737559,0
11516,2005,"",-1,0,0,1,-1,-1,-1
11516,2006,"",-1,0,0,2,-1,-1,-1
11516,2007,adult,0,0,1,1,0,-1,-1
11516,2008,adult,0,0,2,2,0,-1,-1
11516,2009,subadult,1,1,4,1,0.25,1.98227123303957,0
11516,2009,adult,1,1,1,1,1,2.15836249209525,0
11516,2010,subadult,0,0,10,0,0,-1,-1
11516,2011,subadult,1,8,8,0,1,5.55964583034723,0.423072726875996
11517,2005,adult,0,0,5,38,0,-1,-1
11517,2006,"",-1,0,0,10,-1,-1,-1
11517,2007,adult,1,1,7,24,0.142857142857143,2.85733249643127,0
11517,2007,subadult,0,0,1,24,0,-1,-1
11517,2008,adult,0,0,1,2,0,-1,-1
11517,2009,adult,1,2,3,16,0.666666666666667,2.76042248342321,0.192307692307692
11517,2009,subadult,1,1,1,16,1,2.15836249209525,0
11517,2010,subadult,1,21,22,2,0.954545454545455,6.21221181398597,0.408215535468207
11517,2010,adult,1,1,4,2,0.25,6.49105001075014,0
11517,2011,subadult,1,23,24,0,0.958333333333333,5.64278903988474,0.698981900274103
11517,2012,"",-1,0,0,0,-1,-1,-1
11518,2005,adult,0,0,5,71,0,-1,-1
11518,2006,adult,1,2,13,18,0.153846153846154,1.83175623520758,0.166666666666667
11518,2006,subadult,1,1,7,18,0.142857142857143,2.15836249209525,0
11518,2007,adult,0,0,2,10,0,-1,-1
11518,2007,subadult,0,0,2,10,0,-1,-1
11518,2008,adult,0,0,1,2,0,-1,-1
11518,2009,subadult,1,6,6,14,1,3.1173882576095,0.392857142857143
11518,2009,adult,1,2,2,14,1,2.89932256089597,0.468085106382979
11518,2010,subadult,1,64,76,0,0.842105263157895,3.76963817834447,0.897038433703038
11518,2011,subadult,1,10,11,0,0.909090909090909,5.89212971350382,0.504657553551296
11518,2012,subadult,1,371,414,0,0.896135265700483,4.80702114220718,0.769661120969974
11518,2013,subadult,1,4,4,0,1,4.7599701204818,0.74223483749183
11520,2005,"",-1,0,0,30,-1,-1,-1
11520,2006,adult,1,7,10,15,0.7,2.46846195311939,0.311688311688312
11520,2007,adult,0,0,2,15,0,-1,-1
11520,2008,adult,0,0,2,3,0,-1,-1
11520,2009,adult,0,0,1,3,0,-1,-1
11520,2014,"",-1,0,0,0,-1,-1,-1
11522,2007,"",-1,0,0,1,-1,-1,-1
11523,2005,"",-1,0,0,21,-1,-1,-1
11523,2006,subadult,1,5,5,20,1,3.05811646843168,0.207751937984496
11523,2006,adult,0,0,2,20,0,-1,-1
11523,2007,adult,0,0,3,14,0,-1,-1
11523,2007,subadult,0,0,2,14,0,-1,-1
11523,2008,adult,0,0,3,11,0,-1,-1
11523,2008,subadult,0,0,1,11,0,-1,-1
11523,2009,subadult,1,2,2,6,1,4.94368506475191,0.415488676090591
11523,2009,adult,1,1,1,6,1,6.6210998059658,0
11524,2009,adult,1,4,4,7,1,5.02843645723745,0.583495192774595
11525,2005,adult,0,0,9,54,0,-1,-1
11525,2005,subadult,0,0,1,54,0,-1,-1
11525,2006,"",-1,0,0,46,-1,-1,-1
11525,2007,adult,1,1,8,39,0.125,1.98227123303957,0
11525,2007,subadult,0,0,2,39,0,-1,-1
11525,2008,"",-1,0,0,3,-1,-1,-1
11525,2009,subadult,1,5,7,4,0.714285714285714,3.64371822401684,0.58436873747495
11525,2009,adult,1,1,1,4,1,3.53857373380686,0
11525,2010,subadult,1,15,15,0,1,6.59434234119254,0.361071814667777
11525,2013,"",-1,0,0,0,-1,-1,-1
11526,2005,"",-1,0,0,59,-1,-1,-1
11526,2006,"",-1,0,0,50,-1,-1,-1
11526,2007,subadult,1,4,8,38,0.5,1.8005215510555,0.25
11526,2007,adult,0,0,5,38,0,-1,-1
11526,2008,"",-1,0,0,0,-1,-1,-1
11526,2009,subadult,1,1,1,6,1,1.68124123737559,0
11526,2009,adult,1,1,1,6,1,5.34276997750757,0
11526,2010,subadult,1,40,55,1,0.727272727272727,4.22469665845232,0.771321844199535
11526,2010,adult,1,1,1,1,1,6.88316520449451,0
11526,2011,subadult,1,10,10,0,1,6.10690317099487,0.47799777464512
11526,2013,"",-1,0,0,0,-1,-1,-1
11530,2005,"",-1,0,0,4,-1,-1,-1
11530,2006,adult,1,3,3,3,1,1.84028165561547,0.266666666666667
11530,2007,adult,0,0,1,2,0,-1,-1
11530,2008,adult,0,0,1,1,0,-1,-1
11530,2009,"",-1,0,0,0,-1,-1,-1
11531,2005,"",-1,0,0,1,-1,-1,-1
11531,2006,"",-1,0,0,0,-1,-1,-1
11531,2007,adult,0,0,1,1,0,-1,-1
11531,2009,adult,0,0,1,1,0,-1,-1
11531,2009,subadult,1,2,2,1,1,6.60848963964426,0.0350651648286843
11531,2012,"",-1,0,0,0,-1,-1,-1
11532,2005,"",-1,0,0,6,-1,-1,-1
11532,2006,adult,0,0,2,2,0,-1,-1
11532,2007,adult,1,1,2,3,0.5,2.38021124171161,0
11532,2008,adult,0,0,2,2,0,-1,-1
11532,2009,"",-1,0,0,0,-1,-1,-1
11535,2005,"",-1,0,0,3,-1,-1,-1
11535,2006,subadult,1,1,4,2,0.25,2.15836249209525,0
11535,2006,adult,0,0,1,2,0,-1,-1
11535,2007,subadult,1,1,5,4,0.2,2.52633927738984,0
11535,2008,adult,0,0,1,1,0,-1,-1
11535,2012,subadult,1,2,2,0,1,6.24300034953899,0.340394217341946
11537,2005,"",-1,0,0,2,-1,-1,-1
11537,2009,adult,1,1,1,1,1,5.34747833327139,0
11538,2007,adult,0,0,1,1,0,-1,-1
11538,2008,"",-1,0,0,1,-1,-1,-1
11539,2005,"",-1,0,0,1,-1,-1,-1
11540,2006,"",-1,0,0,4,-1,-1,-1
11540,2008,"",-1,0,0,0,-1,-1,-1
11570,2007,"",-1,0,0,0,-1,-1,-1
11570,2009,adult,0,0,3,4,0,-1,-1
11570,2010,adult,1,1,1,1,1,1.68124123737559,0
11570,2011,adult,0,0,2,2,0,-1,-1
11570,2011,subadult,1,1,1,2,1,1.68124123737559,0
11570,2012,"",-1,0,0,1,-1,-1,-1
11570,2013,adult,0,0,4,-1,0,-1,-1
11571,2005,"",-1,0,0,2,-1,-1,-1
11571,2007,subadult,0,0,2,1,0,-1,-1
11571,2010,subadult,0,0,1,1,0,-1,-1
11571,2010,adult,0,0,1,1,0,-1,-1
11571,2011,adult,0,0,1,1,0,-1,-1
11571,2012,adult,0,0,2,2,0,-1,-1
11571,2012,subadult,0,0,1,2,0,-1,-1
11571,2013,adult,0,0,3,-1,0,-1,-1
11571,2016,adult,0,0,2,0,0,-1,-1
11572,2005,"",-1,0,0,1,-1,-1,-1
11572,2006,"",-1,0,0,0,-1,-1,-1
11572,2007,subadult,0,0,2,0,0,-1,-1
11572,2009,adult,0,0,2,2,0,-1,-1
11572,2010,subadult,0,0,2,1,0,-1,-1
11572,2010,adult,0,0,1,1,0,-1,-1
11572,2011,subadult,0,0,7,1,0,-1,-1
11572,2011,adult,0,0,1,1,0,-1,-1
11572,2012,subadult,0,0,1,1,0,-1,-1
11572,2012,adult,0,0,1,1,0,-1,-1
11572,2013,subadult,0,0,1,-1,0,-1,-1
11572,2013,adult,0,0,3,-1,0,-1,-1
11572,2014,subadult,0,0,5,-1,0,-1,-1
11572,2014,adult,0,0,1,-1,0,-1,-1
11573,2006,"",-1,0,0,1,-1,-1,-1
11573,2009,adult,0,0,1,1,0,-1,-1
11573,2011,adult,0,0,1,1,0,-1,-1
11580,2005,"",-1,0,0,3,-1,-1,-1
11580,2006,adult,0,0,2,5,0,-1,-1
11580,2007,adult,0,0,2,2,0,-1,-1
11580,2007,subadult,0,0,1,2,0,-1,-1
11580,2009,subadult,1,1,1,5,1,3.42160392686983,0
11580,2009,adult,1,2,3,5,0.666666666666667,2.0307262395436,0.333333333333333
11581,2005,"",-1,0,0,16,-1,-1,-1
11581,2006,subadult,1,1,2,5,0.5,2.28330122870355,0
11581,2007,subadult,0,0,2,9,0,-1,-1
11581,2007,adult,0,0,3,9,0,-1,-1
11581,2009,subadult,1,1,2,13,0.5,5.11372949314609,0
11581,2009,adult,1,4,6,13,0.666666666666667,3.29298606572974,0.336206896551724
11582,2005,"",-1,0,0,119,-1,-1,-1
11582,2006,adult,1,1,7,53,0.142857142857143,1.98227123303957,0
11582,2006,subadult,1,2,3,53,0.666666666666667,2.07031686256741,0.357142857142857
11582,2007,adult,0,0,10,136,0,-1,-1
11582,2009,adult,0,0,8,90,0,-1,-1
11582,2009,subadult,0,0,4,90,0,-1,-1
11586,2011,subadult,0,0,19,2,0,-1,-1
11586,2011,adult,0,0,1,2,0,-1,-1
11858,2005,adult,1,2,20,1134,0.1,2.64595070023273,0.488372093023256
11858,2007,adult,0,0,2,10,0,-1,-1
11858,2007,subadult,0,0,2,10,0,-1,-1
11858,2008,subadult,0,0,5,-1,0,-1,-1
11858,2008,adult,0,0,5,-1,0,-1,-1
11858,2009,adult,0,0,5,118,0,-1,-1
11858,2009,subadult,0,0,2,118,0,-1,-1
11858,2011,subadult,0,0,8,245,0,-1,-1
11858,2011,adult,0,0,12,245,0,-1,-1
11858,2012,adult,1,15,44,487,0.340909090909091,2.76062551846,0.530769230769231
11858,2012,subadult,1,5,11,487,0.454545454545455,2.55481673870316,0.412307692307692
11858,2013,adult,0,0,16,-1,0,-1,-1
11858,2013,subadult,0,0,4,-1,0,-1,-1
11858,2014,adult,0,0,10,-1,0,-1,-1
11858,2015,adult,1,168,169,104,0.994082840236686,6.03600863486333,0.67224599907771
11858,2016,adult,1,39,44,21,0.886363636363636,3.92922944785556,0.97090485081978
11858,2016,subadult,1,7,7,21,1,6.15810124836278,0.588504506544901
11858,2017,adult,1,381,416,86,0.915865384615385,3.41120149234203,0.934646914766366
11858,2017,subadult,1,11,11,86,1,5.53267766644384,0.575251594521451
11858,2018,adult,1,21,28,3,0.75,3.30441718131852,0.918176172024
11858,2018,subadult,1,1,1,3,1,2.44226648908696,0
11870,2005,"",-1,0,0,27,-1,-1,-1
11870,2006,"",-1,0,0,2,-1,-1,-1
11870,2007,adult,1,1,4,15,0.25,1.98227123303957,0
11870,2009,adult,0,0,2,4,0,-1,-1
11870,2011,adult,0,0,7,45,0,-1,-1
11870,2011,subadult,0,0,9,45,0,-1,-1
11870,2012,adult,0,0,5,38,0,-1,-1
11870,2012,subadult,0,0,2,38,0,-1,-1
11870,2016,adult,0,0,2,5,0,-1,-1
11985,2005,adult,1,1,10,10,0.1,2.28330122870355,0
11985,2006,adult,0,0,3,13,0,-1,-1
11985,2006,subadult,0,0,2,13,0,-1,-1
11985,2007,adult,1,2,3,9,0.666666666666667,2.2208318603994,0.25
11985,2012,adult,0,0,1,1,0,-1,-1
11987,2005,"",-1,0,0,6,-1,-1,-1
11987,2006,adult,1,1,5,28,0.2,4.35426214450448,0
11987,2007,adult,1,4,9,55,0.444444444444444,2.32031686256741,0.138888888888889
11987,2007,subadult,1,1,1,55,1,2.28330122870355,0
11987,2012,subadult,1,1,3,42,0.333333333333333,2.15836249209525,0
11987,2012,adult,0,0,4,42,0,-1,-1
11987,2019,"",-1,0,0,0,-1,-1,-1
11988,2005,"",-1,0,0,6,-1,-1,-1
11988,2006,"",-1,0,0,2,-1,-1,-1
11988,2007,adult,1,1,3,6,0.333333333333333,2.28330122870355,0
11988,2012,subadult,0,0,2,5,0,-1,-1
11988,2012,adult,0,0,2,5,0,-1,-1
11988,2016,"",-1,0,0,0,-1,-1,-1
11989,2005,"",-1,0,0,1,-1,-1,-1
11989,2006,adult,0,0,4,6,0,-1,-1
11989,2007,subadult,0,0,1,0,0,-1,-1
11989,2012,"",-1,0,0,0,-1,-1,-1
12012,2012,adult,1,3,3,3,1,3.60827080595521,0.510373443983403
12012,2019,"",-1,0,0,6,-1,-1,-1
12102,2005,"",-1,0,0,83,-1,-1,-1
12102,2006,adult,1,10,10,102,1,3.26808774332285,0.465839416058394
12102,2007,adult,0,0,3,79,0,-1,-1
12102,2010,subadult,1,10,10,8,1,2.65542018169257,0.761081081081081
12102,2010,adult,1,5,5,8,1,3.65400060280994,0.764984083674397
12102,2012,adult,1,10,10,41,1,3.52717381607387,0.585971685971686
12102,2012,subadult,1,10,10,41,1,3.78429093366779,0.882679786271132
12102,2016,"",-1,0,0,31,-1,-1,-1
12102,2017,"",-1,0,0,21,-1,-1,-1
12110,2019,adult,1,3,3,-1,1,3.13278154392564,0.419679858178216
12111,2019,adult,1,4,4,-1,1,3.43602134281487,0.255924304144262
12125,2016,adult,1,1,1,1,1,7.1117473619523,0
12153,2005,adult,1,2,3,4,0.666666666666667,2.7019375799547,0.314814814814815
12153,2007,adult,0,0,2,3,0,-1,-1
12155,2005,adult,0,0,2,3,0,-1,-1
12183,2007,subadult,1,3,3,0,1,5.57453101457831,0.457112005155268
12205,2005,"",-1,0,0,0,-1,-1,-1
12207,2006,subadult,1,2,2,0,1,5.12191861318901,0.458082092262986
12222,2013,subadult,1,3,5,0,0.6,2.46204879764966,0.6
12222,2016,"",-1,0,0,0,-1,-1,-1
12227,2005,"",-1,0,0,176,-1,-1,-1
12227,2006,"",-1,0,0,0,-1,-1,-1
12227,2007,subadult,1,1,1,0,1,6.12880235504701,0
12228,2005,"",-1,0,0,1,-1,-1,-1
12228,2006,"",-1,0,0,0,-1,-1,-1
